,micro_labels,macro_labels,ar_labels,frame_name,features
2761,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2761,[[0.20743392 0.6050449  0.05605287 ... 0.18311168 0.07914322 0.98261124]]
2762,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2762,[[0.3288722  0.6918667  0.04329501 ... 0.34476212 0.40802035 1.1279334 ]]
2763,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2763,[[0.31942022 0.67989427 0.08673087 ... 0.45190597 0.26489753 1.410842  ]]
2764,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2764,[[0.31566274 0.68063307 0.08439542 ... 0.45039    0.27063626 1.4206741 ]]
2765,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2765,[[0.21410562 0.7072341  0.06462035 ... 0.25898087 0.447657   1.0145016 ]]
2766,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2766,[[0.16260238 0.6590958  0.07618409 ... 0.36977836 0.46357498 1.3721545 ]]
2767,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2767,[[0.1503981  0.54679906 0.0725034  ... 0.2110824  0.37950766 1.0228738 ]]
2768,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2768,[[0.43528175 0.6019228  0.08174369 ... 0.23818551 0.21899366 1.175478  ]]
2769,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2769,[[0.274778   0.70164067 0.06733115 ... 0.37463632 0.3514627  0.7946568 ]]
2770,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2770,[[0.27454796 0.6996633  0.06981551 ... 0.37523118 0.3405618  0.79373306]]
2771,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2771,[[0.14335157 0.67546433 0.03137048 ... 0.15914364 0.18309075 1.0168656 ]]
2772,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2772,[[0.05410375 0.64957726 0.10541354 ... 0.2935919  0.27712753 0.76641923]]
2773,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2773,[[0.05271987 0.57918924 0.05030524 ... 0.16730496 0.3574832  1.0790268 ]]
2774,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2774,[[0.06795076 0.59024173 0.09486755 ... 0.31126663 0.24429557 0.8377521 ]]
2775,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2775,[[0.19332905 0.7409635  0.11359096 ... 0.11874231 0.20933777 0.95139956]]
2776,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2776,[[0.2027746  0.7332372  0.1117451  ... 0.11821391 0.20340595 0.9418652 ]]
2777,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2777,[[0.2680809  0.7229226  0.06293157 ... 0.11651713 0.30932862 1.2210426 ]]
2778,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2778,[[0.2852604  0.61665    0.04178302 ... 0.11103746 0.31026793 1.3578393 ]]
2779,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2779,[[0.22918047 0.5916173  0.13222979 ... 0.3307137  0.20923556 1.0547171 ]]
2780,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2780,[[0.17634422 0.64136785 0.0655773  ... 0.15327297 0.3430342  0.9692518 ]]
2781,lie_down_from_sitting,adl,actor_repositioning,actor_1_bed_full_ph_cam_1_2781,[[0.04433647 0.5567213  0.05542284 ... 0.2399771  0.46977636 1.2314091 ]]
2782,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2782,[[0.0448334  0.5589137  0.05268047 ... 0.24157126 0.46484718 1.2286662 ]]
2783,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2783,[[0.06362626 0.5704425  0.10009113 ... 0.3577861  0.42241457 1.1089947 ]]
2784,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2784,[[0.1252556  0.5720455  0.04752705 ... 0.20572956 0.28939846 0.98477286]]
2785,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2785,[[0.02756296 0.5685305  0.01290702 ... 0.20489864 0.3203037  0.82340664]]
2786,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2786,[[0.03923641 0.6071292  0.03975191 ... 0.209118   0.40775463 0.48971233]]
2787,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2787,[[0.10081411 0.5781142  0.01863866 ... 0.06513581 0.3508916  0.6358425 ]]
2788,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2788,[[0.09901634 0.57685643 0.01879219 ... 0.06314979 0.347639   0.63152426]]
2789,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2789,[[0.12150049 0.5234407  0.02735912 ... 0.08376327 0.4247265  0.64440215]]
2790,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2790,[[0.05113098 0.51922876 0.02177923 ... 0.09610143 0.6208172  0.8220908 ]]
2791,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2791,[[0.05671697 0.438835   0.00605855 ... 0.10860886 0.4181317  0.54724926]]
2792,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2792,[[0.03843273 0.526524   0.02394308 ... 0.13886575 0.48230883 0.41453254]]
2793,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2793,[[0.         0.48159382 0.02894064 ... 0.1376914  0.56956565 0.46144193]]
2794,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2794,[[0.         0.47966516 0.03065829 ... 0.13264628 0.5767018  0.46379688]]
2795,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2795,[[0.03216656 0.5294598  0.02355789 ... 0.21014625 0.7727119  0.48357284]]
2796,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2796,[[0.06965296 0.5509547  0.01702705 ... 0.22010432 0.7337607  0.43149218]]
2797,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2797,[[0.01785808 0.5760441  0.04804947 ... 0.20903915 0.25432333 0.4907305 ]]
2798,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2798,[[0.01391517 0.571869   0.04453202 ... 0.2995985  0.26576042 0.46160686]]
2799,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2799,[[0.         0.47539574 0.01865826 ... 0.13728426 0.3956809  0.37194857]]
2800,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2800,[[0.         0.47965834 0.01860633 ... 0.13538928 0.3898619  0.37628672]]
2801,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2801,[[0.0117247  0.45553038 0.05085777 ... 0.28711677 0.5176096  0.49409014]]
2802,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2802,[[0.         0.51396435 0.02650766 ... 0.21768959 0.28805512 0.42934516]]
2803,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2803,[[0.         0.439562   0.06478817 ... 0.15724318 0.36555645 0.3691157 ]]
2804,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2804,[[0.03235117 0.49622592 0.03432142 ... 0.29420736 0.41551033 0.69475716]]
2805,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2805,[[0.01903519 0.49913642 0.05834759 ... 0.22847714 0.60417795 0.5037678 ]]
2806,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2806,[[0.01913115 0.5013286  0.06451675 ... 0.22516967 0.60596573 0.49852392]]
2807,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2807,[[0.05752034 0.5002958  0.0466639  ... 0.08489705 0.58244497 0.5868436 ]]
2808,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2808,[[0.10872572 0.51697284 0.02720089 ... 0.2618923  0.6152589  0.5426296 ]]
2809,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2809,[[0.07999689 0.53089374 0.03844014 ... 0.1700481  0.5178055  0.54107636]]
2810,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2810,[[0.13181137 0.45647934 0.04026014 ... 0.12739307 0.5021185  0.8547253 ]]
2811,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2811,[[0.09895077 0.48614082 0.07570384 ... 0.17705014 0.65067875 0.70824337]]
2812,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2812,[[0.09901634 0.48585722 0.08225524 ... 0.18371658 0.6504628  0.7068332 ]]
2813,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2813,[[0.08835581 0.5032232  0.03196606 ... 0.12768249 0.81756425 0.74042785]]
2814,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2814,[[0.09130199 0.48556536 0.04518201 ... 0.10612512 0.60010046 0.57899344]]
2815,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2815,[[0.13288258 0.52751964 0.08002888 ... 0.11461808 0.710923   0.808106  ]]
2816,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2816,[[0.1653136  0.44056144 0.03826395 ... 0.15682332 0.48405296 0.64082325]]
2817,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2817,[[0.12036203 0.448027   0.04336982 ... 0.12107953 0.5227102  0.8059062 ]]
2818,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2818,[[0.1210832  0.44761816 0.04397365 ... 0.11576051 0.5401268  0.8019975 ]]
2819,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2819,[[0.18777554 0.5589474  0.11330929 ... 0.13114429 0.26609132 0.7567916 ]]
2820,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2820,[[0.1387575  0.48388466 0.04940483 ... 0.02449521 0.25967404 0.7833075 ]]
2821,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2821,[[0.0845504  0.5685845  0.03106517 ... 0.04719455 0.39723983 0.6138025 ]]
2822,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2822,[[0.01754729 0.5134093  0.03026285 ... 0.00675054 0.2633348  0.7336367 ]]
2823,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2823,[[0.01056317 0.5294699  0.06699409 ... 0.04970101 0.36657158 0.73283046]]
2824,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2824,[[0.01233411 0.5248607  0.06713159 ... 0.05238658 0.38631675 0.72312546]]
2825,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2825,"[[0.0000000e+00 4.6536201e-01 2.1821313e-02 ... 2.0561038e-04
  4.1812319e-01 5.2374291e-01]]"
2826,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2826,[[0.02170422 0.5560137  0.01072547 ... 0.03913705 0.6918376  0.49315426]]
2827,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2827,[[0.01127735 0.49151564 0.00552427 ... 0.05525816 0.51267403 0.8141303 ]]
2828,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2828,[[0.00303185 0.53736013 0.03018647 ... 0.05796501 0.46372882 0.6187049 ]]
2829,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2829,[[0.         0.59305584 0.09571479 ... 0.09409967 0.40653503 0.6135469 ]]
2830,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2830,[[0.         0.59133154 0.09506544 ... 0.09287144 0.40784317 0.59249365]]
2831,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2831,[[0.03041024 0.60228866 0.06530556 ... 0.05576616 0.40421584 0.43135428]]
2832,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2832,[[0.04092791 0.58537537 0.01684575 ... 0.03536245 0.3140003  0.43973967]]
2833,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2833,"[[9.0347523e-05 4.5866081e-01 4.8194356e-02 ... 3.7088502e-02
  4.5312202e-01 7.2553658e-01]]"
2834,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2834,[[0.         0.623205   0.11113979 ... 0.01363751 0.3632645  0.670511  ]]
2835,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2835,[[0.04506738 0.5848714  0.07396851 ... 0.08938401 0.5372299  0.8115454 ]]
2836,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2836,[[0.04613324 0.5921739  0.07287516 ... 0.09101709 0.5342031  0.8409007 ]]
2837,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2837,[[0.02609397 0.6444995  0.09889843 ... 0.04259403 0.7544723  0.734244  ]]
2838,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2838,[[0.06660996 0.68986833 0.08256222 ... 0.0406032  0.42245695 0.3339154 ]]
2839,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2839,[[0.09809385 0.69585997 0.08340734 ... 0.08460924 0.32417005 0.5341906 ]]
2840,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2840,[[0.04796102 0.4014629  0.06126167 ... 0.15492095 0.4635476  0.51628983]]
2841,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2841,[[0.04372854 0.54543805 0.1002604  ... 0.03556851 0.7460221  0.4849906 ]]
2842,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2842,[[0.0435606  0.5436024  0.10001782 ... 0.03416857 0.75875497 0.48122686]]
2843,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2843,[[0.02422768 0.47728378 0.04642849 ... 0.01400071 0.8044639  0.49685046]]
2844,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2844,[[0.03689307 0.7060726  0.00892863 ... 0.0592571  0.44417048 0.7429176 ]]
2845,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2845,[[0.03853415 0.6748459  0.09430309 ... 0.12334286 0.5216724  0.65348005]]
2846,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2846,[[0.02291826 0.66650784 0.07128949 ... 0.15998712 0.5349735  0.8686638 ]]
2847,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2847,[[0.02597801 0.6825653  0.01244581 ... 0.06435873 0.5431517  0.68285966]]
2848,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2848,[[0.02803323 0.68315697 0.01342293 ... 0.06516484 0.54160166 0.68331146]]
2849,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2849,[[0.0325583  0.6621016  0.07095917 ... 0.03654154 0.3559598  0.5899554 ]]
2850,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2850,[[0.03107389 0.514927   0.08197414 ... 0.05801747 0.5117484  0.5783978 ]]
2851,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2851,[[0.03128002 0.5594121  0.0436305  ... 0.04861815 0.5442046  0.7678085 ]]
2852,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2852,[[0.026748   0.6976187  0.07487731 ... 0.0778469  0.6471134  1.0224109 ]]
2853,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2853,[[0.01082599 0.5667422  0.07306983 ... 0.0917386  0.5820002  0.9781862 ]]
2854,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2854,[[0.0095529  0.5630881  0.07251164 ... 0.08842192 0.58187467 0.9688934 ]]
2855,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2855,[[0.03180701 0.5306247  0.03190731 ... 0.07437524 0.4714436  0.6700522 ]]
2856,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2856,[[0.01778519 0.5488782  0.11061336 ... 0.0679325  0.50344366 0.7522939 ]]
2857,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2857,[[0.03107602 0.6316857  0.12472362 ... 0.08894149 0.568263   0.80002004]]
2858,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2858,[[0.02471787 0.59352237 0.07864786 ... 0.09327755 0.5865031  0.76539826]]
2859,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2859,[[0.03193013 0.4506195  0.06480073 ... 0.11020163 0.3523445  0.5266008 ]]
2860,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2860,[[0.0315639  0.45630172 0.065764   ... 0.1122193  0.3388996  0.54183537]]
2861,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2861,[[0.02383246 0.46228573 0.05966228 ... 0.10296642 0.37034035 0.60153085]]
2862,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2862,[[0.         0.5522224  0.04138126 ... 0.08409595 0.48923826 0.73014313]]
2863,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2863,[[0.02616446 0.54104555 0.05498388 ... 0.02452486 0.66994077 1.0105801 ]]
2864,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2864,[[0.02333102 0.55571264 0.01958472 ... 0.05052096 0.6268986  0.85900116]]
2865,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2865,[[0.00730397 0.47950134 0.03170197 ... 0.12785687 0.67039496 0.6886551 ]]
2866,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2866,[[0.0075986  0.47752243 0.03561554 ... 0.13181674 0.6895606  0.66398644]]
2867,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2867,[[0.05876129 0.60898566 0.05870397 ... 0.1337658  0.60733247 0.8625445 ]]
2868,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2868,[[0.0420439  0.52010834 0.08052533 ... 0.07630491 0.6200764  0.60561055]]
2869,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2869,[[0.01417565 0.5400704  0.0873122  ... 0.14357449 0.8021159  0.69014525]]
2870,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2870,[[0.02010082 0.5903401  0.07059681 ... 0.26428753 0.6631334  0.80709213]]
2871,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2871,[[0.04553337 0.5893508  0.0285862  ... 0.03537829 0.55507135 0.77525955]]
2872,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2872,[[0.04602623 0.60362077 0.03137649 ... 0.03724321 0.55980253 0.76849324]]
2873,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2873,[[0.01930295 0.59606475 0.02940683 ... 0.12931353 0.74595463 0.6085751 ]]
2874,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2874,[[0.02167035 0.67797345 0.01062596 ... 0.1418836  0.74538404 0.67411983]]
2875,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2875,[[0.00339426 0.6392673  0.03356767 ... 0.14606869 0.5834856  0.67164105]]
2876,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2876,[[0.02173642 0.6057513  0.04060283 ... 0.11183865 0.7013634  1.019277  ]]
2877,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2877,[[0.01289154 0.6374403  0.02055544 ... 0.1580552  0.72955    1.0975642 ]]
2878,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2878,[[0.01175309 0.6446283  0.02267638 ... 0.15457422 0.7240859  1.1171904 ]]
2879,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2879,[[0.04091071 0.49366683 0.02962939 ... 0.12962064 0.6633013  0.64334   ]]
2880,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2880,[[0.02499651 0.45658317 0.06306387 ... 0.05657935 0.6211353  0.55909944]]
2881,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2881,[[0.02251803 0.5269604  0.02596124 ... 0.09741383 0.7511162  0.769887  ]]
2882,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2882,[[0.08788708 0.6854837  0.02917193 ... 0.06809611 0.6888696  0.60282415]]
2883,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2883,[[0.03563552 0.6111472  0.04561646 ... 0.07620291 0.7145253  0.6547133 ]]
2884,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2884,[[0.03614167 0.610242   0.04495745 ... 0.07892256 0.7120564  0.6576719 ]]
2885,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2885,[[0.03631935 0.43666205 0.00484186 ... 0.16027355 0.83780044 0.6812761 ]]
2886,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2886,[[0.04693917 0.6014411  0.05987416 ... 0.15175506 0.47174782 0.3984967 ]]
2887,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2887,[[0.0342906  0.5632121  0.00929288 ... 0.08627689 0.6141071  0.42019972]]
2888,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2888,[[0.02168731 0.5138139  0.0255624  ... 0.08291019 0.83444244 0.6871422 ]]
2889,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2889,[[0.02740763 0.5409634  0.04804852 ... 0.07524173 0.38716787 0.41047043]]
2890,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2890,[[0.02862591 0.54188806 0.04423955 ... 0.07324714 0.387828   0.42780498]]
2891,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2891,[[0.01717523 0.5390793  0.09572208 ... 0.10524839 0.65819126 0.7706965 ]]
2892,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2892,[[0.02833385 0.63711506 0.04294007 ... 0.05924285 0.76898193 0.6991229 ]]
2893,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2893,[[0.02535431 0.5558193  0.02418225 ... 0.06956762 0.7065839  0.8687052 ]]
2894,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2894,[[0.01016446 0.4839685  0.01805992 ... 0.14671895 0.5543377  0.56131566]]
2895,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2895,[[0.0020474  0.60203975 0.00900607 ... 0.14845392 0.6783026  0.7734822 ]]
2896,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2896,[[0.00338399 0.6093505  0.00866999 ... 0.15381229 0.6734399  0.7673375 ]]
2897,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2897,[[0.0376326  0.6035094  0.03816079 ... 0.12766142 0.67315274 0.693417  ]]
2898,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2898,[[0.02671475 0.71783024 0.04330676 ... 0.17458381 0.5393351  0.883896  ]]
2899,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2899,[[0.03547322 0.5777939  0.00857396 ... 0.15878974 0.5474629  0.91006833]]
2900,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2900,[[0.04220829 0.6371912  0.03566435 ... 0.15738174 0.5537649  0.9517044 ]]
2901,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2901,[[0.02140881 0.48761114 0.02650725 ... 0.07242485 0.70217174 0.78739816]]
2902,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2902,[[0.02221946 0.48474914 0.02298974 ... 0.07289999 0.705774   0.8088938 ]]
2903,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2903,[[0.02961781 0.48786047 0.04551492 ... 0.1051613  0.5448163  0.9012365 ]]
2904,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2904,[[0.04559686 0.45321813 0.0253249  ... 0.13341    0.65600145 0.49232587]]
2905,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2905,[[0.03534933 0.4776143  0.02096269 ... 0.07632327 0.798445   0.8348837 ]]
2906,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2906,[[0.05889652 0.49087986 0.02794147 ... 0.04827472 0.8696414  0.52943635]]
2907,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2907,[[0.03661202 0.49594387 0.05791472 ... 0.0613097  0.6679629  0.7843398 ]]
2908,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2908,[[0.03354795 0.48719046 0.05899687 ... 0.06297442 0.66193146 0.7607692 ]]
2909,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2909,[[0.0094814  0.6249775  0.04319455 ... 0.07521266 0.8597905  0.6781901 ]]
2910,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2910,[[0.03573221 0.49903166 0.03766423 ... 0.08943062 0.8547023  0.63301617]]
2911,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2911,[[0.03058003 0.5433885  0.04652293 ... 0.12800859 0.78317726 0.44740936]]
2912,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2912,[[0.04216949 0.7178248  0.03667114 ... 0.11793125 0.64929944 0.69159776]]
2913,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2913,[[0.03420898 0.56530225 0.05787516 ... 0.04699975 0.6211297  0.59552336]]
2914,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2914,[[0.03462821 0.5603162  0.05551418 ... 0.04622104 0.60344535 0.5962934 ]]
2915,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2915,[[0.03818462 0.5589644  0.02592206 ... 0.03352475 0.68905485 0.57856286]]
2916,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2916,[[0.04692595 0.692496   0.02987911 ... 0.05950769 0.44010994 0.6552245 ]]
2917,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2917,[[0.05410229 0.76931494 0.01211922 ... 0.05280345 0.5592302  0.82237923]]
2918,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2918,[[0.02569164 0.6732025  0.10827278 ... 0.45527145 0.6731097  0.7411641 ]]
2919,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2919,[[0.06123847 0.5215607  0.09072485 ... 0.4242897  0.84658056 0.3626322 ]]
2920,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2920,[[0.06086253 0.5283849  0.08747892 ... 0.42433342 0.84301746 0.3586467 ]]
2921,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_2921,[[0.0733113  0.6860293  0.04492879 ... 0.45596585 0.76254356 0.60035026]]
